id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
45043,29,Wiraswasta,262758,D3,12,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,8750000.0,60.0,0
21310,21,Wiraswasta,273403,D4,11,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,50.0,0
21614,62,Wiraswasta,94318,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
16284,51,Pekerja Bebas Bukan Perusahan,176240,D3,12,Menikah,Sales,Laki2,0.0,0.0,40.0,1
44037,43,Wiraswasta,193882,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,50.0,0
8066,61,Pekerja Bebas Bukan Perusahan,133969,SMA,9,Menikah,Sales,Laki2,0.0,0.0,63.0,0
36357,42,Wiraswasta,261929,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,45.0,1
25095,28,Wiraswasta,56340,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,20.0,0
17509,36,Wiraswasta,192614,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,56.0,0
3384,47,Wiraswasta,151267,SMA,9,Menikah,Mesin Inspeksi,Perempuan,210336000.0,0.0,40.0,1
41185,35,Pemerintah Negara,52738,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
21902,38,Wiraswasta,187870,Sarjana,13,Menikah,Spesialis,Laki2,102172000.0,0.0,50.0,1
28335,35,Wiraswasta,198341,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
34374,34,Wiraswasta,262118,D4,11,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
20932,30,Wiraswasta,229504,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
10326,50,Wiraswasta,149770,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
969,36,?,94954,D4,11,Janda,?,Perempuan,0.0,0.0,20.0,0
44460,55,Wiraswasta,112529,5th-6th,3,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,40.0,0
19223,73,Wiraswasta,198526,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,32.0,0
12080,18,Wiraswasta,198087,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,30.0,0
46326,60,Pekerja Bebas Bukan Perusahan,231770,SMA,9,Menikah,Petani,Laki2,0.0,0.0,65.0,1
31839,28,Wiraswasta,188171,D3,12,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,60.0,0
34616,19,Wiraswasta,193859,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Laki2,30464000.0,0.0,35.0,0
7127,25,Wiraswasta,235795,D3,12,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,48.0,0
17586,36,Wiraswasta,49837,Pendidikan Tinggi,10,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
31299,42,Wiraswasta,235700,SMA,9,Cerai,Pembersih,Perempuan,0.0,0.0,40.0,0
8753,31,Wiraswasta,374833,1st-4th,2,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
15482,31,Wiraswasta,204829,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
42500,54,Wiraswasta,99185,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
1660,49,Pemerintah Lokal,107231,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,28028000.0,40.0,0
30453,22,Wiraswasta,408383,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,40.0,0
14414,32,Wiraswasta,857532,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
23345,19,Wiraswasta,185097,SMA,9,Belum Pernah Menikah,Pembersih,Perempuan,0.0,0.0,37.0,0
32750,36,Wiraswasta,251730,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,50.0,0
46231,29,Wiraswasta,196117,Sarjana,13,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
43669,44,Pemerintah Negara,46221,Doktor,16,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,45.0,1
13310,46,Wiraswasta,243743,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
4621,18,?,191117,11th,7,Belum Pernah Menikah,?,Laki2,0.0,0.0,25.0,0
42982,41,Pemerintah Negara,244522,SMA,9,Cerai,Penjaga,Laki2,0.0,0.0,55.0,0
38495,35,Wiraswasta,306868,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,65.0,0
31266,45,Pekerja Bebas Perusahaan,181307,Sekolah Professional,15,Menikah,Spesialis,Laki2,210336000.0,0.0,43.0,1
4278,59,Wiraswasta,656036,Sarjana,13,Berpisah,Pemuka Agama,Laki2,0.0,0.0,60.0,0
17717,30,?,33811,Sarjana,13,Menikah,?,Perempuan,0.0,0.0,40.0,1
30969,51,Wiraswasta,305673,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
19611,39,Wiraswasta,70240,Pendidikan Tinggi,10,Menikah,Sales,Perempuan,0.0,0.0,40.0,0
22490,23,Wiraswasta,183789,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
44828,18,Wiraswasta,358121,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,25.0,0
26863,37,Pekerja Bebas Perusahaan,86459,D3,12,Berpisah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
36391,28,Wiraswasta,217530,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,35.0,0
28264,51,Pekerja Bebas Bukan Perusahan,120781,Sekolah Professional,15,Menikah,Spesialis,Laki2,1399986000.0,0.0,70.0,1
21598,24,Wiraswasta,291407,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
24051,23,Wiraswasta,293091,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,30.0,0
20276,39,Pemerintah Lokal,170382,Master,14,Menikah,Spesialis,Perempuan,0.0,0.0,50.0,1
12519,33,Wiraswasta,238381,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,120596000.0,0.0,40.0,1
14011,38,Wiraswasta,363395,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
17397,45,Wiraswasta,54744,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,25872000.0,40.0,1
31257,29,Wiraswasta,236992,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,50.0,0
29420,35,Wiraswasta,213208,D4,11,Menikah,Tech-support,Laki2,0.0,0.0,38.0,0
39067,32,Wiraswasta,65942,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,56.0,0
13332,49,Pemerintah Provinsi,203505,SMA,9,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
18416,24,Wiraswasta,32921,Pendidikan Tinggi,10,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,50.0,0
2666,20,Wiraswasta,118462,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,43.0,0
7125,54,Pekerja Bebas Bukan Perusahan,82551,D4,11,Menikah,Tech-support,Perempuan,0.0,0.0,10.0,0
12200,57,Pekerja Bebas Bukan Perusahan,222216,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,60.0,0
47405,52,Wiraswasta,174452,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
32434,32,Pemerintah Negara,33945,Sarjana,13,Menikah,Petani,Laki2,0.0,0.0,40.0,1
22261,45,Wiraswasta,353012,SMA,9,Cerai,Supir,Laki2,0.0,0.0,40.0,0
26567,61,Wiraswasta,210488,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
37524,37,Wiraswasta,118358,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
20772,71,Wiraswasta,193530,11th,7,Belum Pernah Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,75.0,0
47922,24,Pemerintah Negara,161783,Sarjana,13,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,40.0,0
13731,28,Wiraswasta,187479,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,0
34333,27,Wiraswasta,203776,Sarjana,13,Menikah,Sales,Laki2,107632000.0,0.0,45.0,1
5496,43,Wiraswasta,266439,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,45.0,0
20514,25,Pemerintah Negara,108542,Pendidikan Tinggi,10,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
35445,55,Wiraswasta,97197,Pendidikan Tinggi,10,Cerai,Sales,Perempuan,0.0,0.0,50.0,0
1858,26,Wiraswasta,153434,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,24.0,0
26607,23,Wiraswasta,201682,Sarjana,13,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
30883,51,Wiraswasta,138514,D4,11,Cerai,Tech-support,Perempuan,0.0,0.0,48.0,0
10984,19,Pekerja Bebas Bukan Perusahan,73514,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,30.0,0
32944,53,Pemerintah Negara,205949,D3,12,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
30909,32,Wiraswasta,198183,Pendidikan Tinggi,10,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,38.0,0
37177,33,Wiraswasta,152109,D3,12,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
22948,46,Pemerintah Provinsi,20956,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,210336000.0,0.0,40.0,1
45922,36,Wiraswasta,94565,D4,11,Cerai,Tech-support,Laki2,0.0,0.0,40.0,0
21541,27,Wiraswasta,169958,5th-6th,3,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
8470,41,Pemerintah Lokal,352056,D3,12,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
35413,63,Wiraswasta,151364,SMA,9,Menikah,Spesialis,Perempuan,0.0,0.0,25.0,0
41227,28,Wiraswasta,212286,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
20891,59,Wiraswasta,171015,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,34.0,0
17449,23,Wiraswasta,161708,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
43645,17,Wiraswasta,181129,10th,6,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,10.0,0
17123,46,Wiraswasta,116666,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
22512,46,Wiraswasta,305160,1st-4th,2,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
15014,24,Wiraswasta,241857,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
19667,23,Pekerja Bebas Bukan Perusahan,174714,10th,6,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,0
40812,40,Pemerintah Lokal,231832,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
23218,23,Wiraswasta,246965,D3,12,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,12.0,0
18511,33,Wiraswasta,235847,Sekolah Professional,15,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,1
32479,54,Wiraswasta,174806,SMA,9,Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,1
38452,43,Pemerintah Lokal,192381,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
661,35,Wiraswasta,261293,Master,14,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,60.0,0
7550,39,Wiraswasta,125550,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,1
20745,18,Pemerintah Lokal,159032,7th-8th,4,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,0
41723,21,Wiraswasta,102684,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
32396,31,Wiraswasta,213339,SMA,9,Berpisah,Tech-support,Perempuan,0.0,0.0,40.0,0
19189,35,Wiraswasta,172694,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
41502,23,?,263220,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Perempuan,0.0,0.0,15.0,0
31856,23,Wiraswasta,330571,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,16.0,0
45284,59,?,43103,Pendidikan Tinggi,10,Menikah,?,Laki2,0.0,0.0,40.0,0
4295,47,Wiraswasta,148724,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,0
37439,39,Pekerja Bebas Bukan Perusahan,185366,D3,12,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,35.0,1
12560,34,Wiraswasta,303187,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
24081,67,Pekerja Bebas Bukan Perusahan,364862,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
7710,58,Pemerintah Lokal,237879,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,58.0,0
39776,48,Wiraswasta,123681,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,40.0,1
5425,34,Wiraswasta,181091,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,27678000.0,45.0,1
10307,45,Wiraswasta,234652,5th-6th,3,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
19279,32,Wiraswasta,190784,Pendidikan Tinggi,10,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
43128,48,Pemerintah Lokal,118972,10th,6,Menikah,Supir,Laki2,0.0,0.0,40.0,0
19023,52,Wiraswasta,279129,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,37.0,1
19250,54,Pekerja Bebas Perusahaan,172175,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,40.0,1
34521,29,?,212588,Sarjana,13,Belum Pernah Menikah,?,Laki2,0.0,0.0,53.0,0
27227,50,Wiraswasta,211116,10th,6,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
35864,60,Wiraswasta,124198,Sarjana,13,Menikah,Spesialis,Laki2,61404000.0,0.0,84.0,1
19013,33,Wiraswasta,379798,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
17189,30,Wiraswasta,96287,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,45.0,0
15269,62,Wiraswasta,122033,SMA,9,Janda,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
38667,42,Pemerintah Provinsi,201520,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,26628000.0,43.0,1
43078,42,Wiraswasta,337276,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,40.0,1
6030,55,Pekerja Bebas Bukan Perusahan,158315,SMA,9,Menikah,Sales,Laki2,0.0,0.0,50.0,1
26371,31,Wiraswasta,61559,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,50.0,0
26952,49,Pekerja Bebas Bukan Perusahan,122584,7th-8th,4,Menikah,Sales,Laki2,0.0,0.0,40.0,0
5770,24,Wiraswasta,248533,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
10590,35,Wiraswasta,98283,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
21508,25,Wiraswasta,295919,D3,12,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
44602,32,Wiraswasta,117444,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
5615,44,Wiraswasta,476391,Pendidikan Tinggi,10,Cerai,Petani,Perempuan,0.0,0.0,40.0,0
25204,31,Wiraswasta,348504,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
15714,38,Wiraswasta,99388,D3,12,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
4099,47,Wiraswasta,194698,SMA,9,Menikah,Supir,Laki2,0.0,0.0,50.0,0
1103,41,Wiraswasta,118619,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
42728,45,Wiraswasta,166879,11th,7,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
47197,17,Wiraswasta,160029,11th,7,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,14.0,0
7356,44,Pemerintah Lokal,254134,D3,12,Cerai,Tech-support,Laki2,0.0,0.0,40.0,0
42377,45,Wiraswasta,370274,12th,8,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
43460,21,Wiraswasta,200207,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
28880,53,Wiraswasta,73134,SMA,9,Menikah,Sales,Laki2,210336000.0,0.0,60.0,1
23452,49,Pemerintah Provinsi,229376,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
22864,22,Wiraswasta,35663,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
40655,35,Wiraswasta,208358,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,37.0,1
44736,18,Wiraswasta,336508,11th,7,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,15.0,0
5563,30,Wiraswasta,172403,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,30.0,0
30113,33,Wiraswasta,391114,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
13585,39,Wiraswasta,101146,SMA,9,Cerai,Spesialis,Perempuan,65100000.0,0.0,40.0,0
42528,62,Pemerintah Negara,160062,SMA,9,Menikah,Supir,Laki2,0.0,0.0,44.0,0
35608,56,Wiraswasta,68080,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,50.0,1
47754,22,Wiraswasta,349212,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
82,46,Wiraswasta,51618,SMA,9,Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
21696,37,Pemerintah Provinsi,329088,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
11083,49,Pemerintah Lokal,193249,D3,12,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
34709,47,Pekerja Bebas Bukan Perusahan,102388,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,60.0,0
7412,22,Wiraswasta,231085,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,0
37954,45,Wiraswasta,190822,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,31.0,0
41006,34,Wiraswasta,159268,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
20882,54,Wiraswasta,256916,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
41693,39,Wiraswasta,269323,D4,11,Menikah,Servis Lainnya,Laki2,0.0,20790000.0,38.0,1
29449,22,Wiraswasta,150175,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,0
26400,39,Wiraswasta,80638,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,84.0,1
36173,25,Wiraswasta,169905,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
23145,41,Wiraswasta,162140,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,32746000.0,40.0,0
39309,46,Pekerja Bebas Perusahaan,340651,Sarjana,13,Menikah,Servis Lainnya,Laki2,0.0,27678000.0,60.0,1
45989,25,Wiraswasta,401241,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,61824000.0,0.0,25.0,0
46958,57,Wiraswasta,138777,Sarjana,13,Menikah,Penjaga,Perempuan,0.0,0.0,45.0,1
33011,27,Wiraswasta,82393,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,1
41749,32,Pemerintah Negara,347623,D4,11,Menikah,Tech-support,Laki2,47754000.0,0.0,40.0,0
1684,20,Pekerja Bebas Bukan Perusahan,211466,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,80.0,0
624,47,Wiraswasta,241832,9th,5,Menikah LDR,Pembersih,Laki2,0.0,0.0,40.0,0
23231,36,Wiraswasta,182863,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
32431,48,Pekerja Bebas Perusahaan,72425,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
21847,19,?,249147,SMA,9,Belum Pernah Menikah,?,Laki2,0.0,0.0,30.0,0
27435,57,Pemerintah Provinsi,414994,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
14502,27,Wiraswasta,283913,5th-6th,3,Belum Pernah Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,65.0,0
22751,26,?,167835,Sarjana,13,Menikah,?,Perempuan,0.0,0.0,20.0,0
45538,17,?,159771,10th,6,Belum Pernah Menikah,?,Laki2,0.0,0.0,6.0,0
9588,53,Pemerintah Lokal,233734,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,1
27808,22,?,177902,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Perempuan,0.0,0.0,25.0,0
41002,48,Wiraswasta,99385,SMA,9,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
14727,61,Wiraswasta,223133,SMA,9,Cerai,Pembersih,Perempuan,0.0,0.0,40.0,0
42849,43,Pemerintah Lokal,256253,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,55.0,1
25514,55,Wiraswasta,217802,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,25.0,0
127,31,Wiraswasta,114937,D3,12,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
24548,37,Pemerintah Negara,108293,D3,12,Cerai,Spesialis,Perempuan,0.0,0.0,38.0,0
4737,29,Wiraswasta,194200,Pendidikan Tinggi,10,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,45.0,0
44286,21,Wiraswasta,54472,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
22625,25,Wiraswasta,404951,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,38.0,0
6411,49,Pekerja Bebas Bukan Perusahan,233059,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,0
2307,20,Wiraswasta,217807,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,35.0,0
29785,28,Wiraswasta,227840,SMA,9,Belum Pernah Menikah,Supir,Perempuan,0.0,0.0,40.0,0
44605,32,Wiraswasta,303942,5th-6th,3,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,48.0,0
37923,29,Wiraswasta,212091,Pendidikan Tinggi,10,Cerai,Penjaga,Laki2,0.0,0.0,40.0,0
23052,68,Wiraswasta,170376,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
37648,43,Wiraswasta,157473,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
5041,23,Wiraswasta,119156,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
37708,41,Wiraswasta,470486,1st-4th,2,Menikah LDR,Pembersih,Laki2,0.0,24066000.0,40.0,0
26809,36,Pemerintah Lokal,110791,D3,12,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
28413,26,Wiraswasta,205036,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,42.0,0
39375,48,Pemerintah Negara,158451,Sarjana,13,Berpisah,Spesialis,Perempuan,12796000.0,0.0,40.0,0
18557,68,Pekerja Bebas Bukan Perusahan,89011,Doktor,16,Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
46640,26,?,138685,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Laki2,0.0,0.0,40.0,0
16723,21,Pemerintah Negara,151790,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,30.0,0
44540,21,Wiraswasta,130534,10th,6,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
26916,22,Wiraswasta,190916,Pendidikan Tinggi,10,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,40.0,0
16393,32,Wiraswasta,270968,Sarjana,13,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,1
39863,41,Wiraswasta,164612,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,26418000.0,50.0,1
46659,21,Pekerja Bebas Bukan Perusahan,199419,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,50.0,0
39756,17,Wiraswasta,284277,11th,7,Belum Pernah Menikah,Servis Lainnya,Laki2,14770000.0,0.0,20.0,0
13026,79,?,100881,D3,12,Menikah,?,Perempuan,0.0,0.0,2.0,1
29812,35,Pekerja Bebas Perusahaan,187053,Sarjana,13,Berpisah,Spesialis,Perempuan,0.0,0.0,50.0,0
8142,38,Pemerintah Lokal,82880,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,15.0,0
27746,38,Wiraswasta,179262,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,30.0,0
36615,38,Pemerintah Lokal,347491,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
34537,32,Wiraswasta,162370,Master,14,Berpisah,Spesialis,Perempuan,0.0,0.0,35.0,0
35852,39,Wiraswasta,278632,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
4263,36,Wiraswasta,99270,SMA,9,Menikah,Petani,Perempuan,0.0,0.0,40.0,0
25445,57,Wiraswasta,127779,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
6136,31,Wiraswasta,206541,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
2262,46,Wiraswasta,169180,D4,11,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
42073,44,Wiraswasta,121718,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,210336000.0,0.0,48.0,1
17728,35,Wiraswasta,287701,D3,12,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,1
13987,20,Wiraswasta,132053,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,2.0,0
